tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
284,29:42.6,34:26.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,28070,Subscriber,1966,1
503,38:54.6,47:18.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,30243,Subscriber,1990,2
446,49:20.2,56:46.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,30185,Subscriber,1970,1
325,17:11.4,22:36.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,15187,Subscriber,1991,2
512,21:34.6,30:06.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,26746,Subscriber,1979,1
590,23:25.2,33:16.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,29152,Subscriber,1959,1
221,37:34.1,41:15.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,19406,Subscriber,1980,1
428,36:16.9,43:25.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,33078,Subscriber,1985,1
635,25:05.5,35:40.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3297,6 St & 7 Ave,40.6686627,-73.97988067,32190,Subscriber,1990,1
422,32:43.2,39:45.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,262,Washington Park,40.6917823,-73.9737299,32142,Subscriber,1987,1
808,40:41.1,54:10.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,391,Clark St & Henry St,40.69760127,-73.99344559,21208,Subscriber,1999,1
320,47:55.4,53:16.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3411,Bond St & Bergen St,40.6849668,-73.98620772,17971,Subscriber,1980,1
569,49:07.5,58:36.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,26812,Subscriber,1982,2
373,50:32.7,56:46.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,239,Willoughby St & Fleet St,40.69196566,-73.9813018,32948,Subscriber,1993,1
335,51:16.1,56:51.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,33111,Subscriber,1969,1
215,57:02.7,00:37.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,21442,Subscriber,1986,1
508,58:31.9,07:00.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,261,Johnson St & Gold St,40.69474881,-73.98362464,32213,Subscriber,1994,2
758,03:20.0,15:58.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3571,Bedford Ave & Bergen St,40.676368,-73.952918,32702,Subscriber,1982,1
301,06:45.4,11:47.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,16530,Subscriber,1971,1
471,20:41.8,28:33.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,32952,Subscriber,1992,1
1103,26:21.0,44:45.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,20833,Subscriber,1986,2
509,45:11.4,53:40.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,30665,Subscriber,1968,1
428,03:24.3,10:32.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,26997,Subscriber,1986,1
243,36:50.5,40:53.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,21715,Subscriber,1971,1
522,51:09.1,59:51.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,14680,Subscriber,1992,1
404,28:39.9,35:24.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,20643,Subscriber,1975,1
391,28:40.6,35:11.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,30705,Subscriber,1965,1
365,28:40.2,34:46.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,17586,Subscriber,1974,1
369,29:18.0,35:27.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,16576,Subscriber,1959,1
223,12:56.0,16:39.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,33351,Subscriber,1956,2
586,51:03.6,00:49.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,32323,Subscriber,1966,2
334,12:24.9,17:59.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,30046,Subscriber,1956,1
372,49:51.7,56:04.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3232,Bond St & Fulton St,40.68962189,-73.98304269,25382,Subscriber,1988,1
602,53:31.4,03:33.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,16924,Subscriber,1964,2
139,42:56.9,45:16.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,30810,Subscriber,2000,1
669,02:49.6,13:58.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,15543,Subscriber,1979,1
387,17:13.0,23:40.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,19832,Subscriber,1984,1
323,13:04.0,18:27.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,27991,Subscriber,1988,1
422,54:14.1,01:17.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,32231,Subscriber,1979,1
481,16:03.5,24:05.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,17490,Subscriber,1977,1
495,34:52.3,43:07.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,19002,Subscriber,1992,1
414,30:59.5,37:54.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,24914,Subscriber,1975,1
372,30:59.7,37:12.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,31596,Subscriber,1965,1
493,31:00.9,39:14.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,21329,Subscriber,1974,1
417,31:35.5,38:32.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,20637,Subscriber,1982,1
459,31:39.3,39:18.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,30126,Subscriber,1959,1
365,54:43.4,00:49.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,17545,Subscriber,1985,1
1587,01:19.0,27:46.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,31425,Subscriber,1973,1
543,07:08.1,16:11.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,32001,Subscriber,1989,1
332,08:39.0,14:11.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,32909,Subscriber,1985,2
1129,41:49.7,00:39.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708867,-74.00870204,28789,Subscriber,1988,1
251,21:38.1,25:50.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,16466,Subscriber,1985,1
148,28:53.5,31:21.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,14887,Subscriber,1973,2
926,31:39.3,47:06.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3319,14 St & 5 Ave,40.666287,-73.98895053,19933,Subscriber,1963,1
295,16:34.6,21:29.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3407,Union St & Nevins St,40.679098,-73.98765475,32890,Subscriber,1986,1
1402,27:52.6,51:15.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,361,Allen St & Hester St,40.71605866,-73.99190759,33162,Subscriber,1985,1
198,30:00.2,33:18.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,31888,Subscriber,1982,1
297,52:55.9,57:53.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3335,Union St & 4 Ave,40.6772744,-73.98282002,15178,Subscriber,1986,1
650,03:09.7,13:59.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3402,Court St & State St,40.6902375,-73.99203074,30723,Subscriber,1984,2
276,31:13.5,35:49.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,32231,Subscriber,1966,1
763,10:25.3,23:08.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3317,10 St & 5 Ave,40.6686273,-73.98700053,25576,Subscriber,1959,2
66,55:49.5,56:56.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,21395,Subscriber,1969,0
331,07:05.1,12:36.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,21425,Subscriber,1980,1
131,48:12.6,50:24.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,16174,Subscriber,1993,1
428,20:10.1,27:18.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,239,Willoughby St & Fleet St,40.69196566,-73.9813018,16961,Subscriber,1990,1
412,59:03.6,05:55.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,32809,Subscriber,1978,1
426,58:40.8,05:47.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3549,Grand Ave & Bergen St,40.678045,-73.962408,32035,Subscriber,1970,1
174,46:40.1,49:34.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,32884,Subscriber,1956,2
366,55:00.9,01:07.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,18338,Subscriber,1981,1
7480,10:27.3,15:07.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3458,W 55 St & 6 Ave,40.76309387,-73.97835016,16992,Subscriber,1968,1
565,02:17.8,11:43.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,32802,Subscriber,1966,2
862,40:52.3,55:14.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,392,Jay St & Tech Pl,40.695065,-73.987167,25094,Subscriber,1988,2
234,31:13.3,35:07.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,30192,Subscriber,1956,1
521,13:28.7,22:10.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3377,Carroll St & Bond St,40.6786115,-73.99037292,16824,Subscriber,1985,2
371,43:45.7,49:57.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,30297,Subscriber,1956,1
674,29:05.9,40:20.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,32940,Subscriber,1970,1
1672,39:03.2,06:55.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,32496,Subscriber,1975,1
415,11:03.0,17:58.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,17698,Subscriber,1981,2
402,32:05.1,38:47.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3298,Warren St & Court St,40.686371,-73.99383324,30076,Subscriber,1985,1
287,56:25.1,01:13.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,33078,Subscriber,1979,2
833,11:15.0,25:08.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,33215,Subscriber,1981,2
425,13:57.7,21:03.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,32284,Subscriber,1965,1
529,24:47.4,33:36.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,33345,Subscriber,1968,1
270,27:16.9,31:47.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,32417,Subscriber,1966,1
429,30:38.0,37:47.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,27366,Subscriber,1992,1
250,17:12.7,21:23.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,32752,Subscriber,1990,2
51753,08:59.9,31:33.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,31035,Subscriber,1993,2
460,36:33.0,44:14.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3332,Degraw St & Hoyt St,40.68199044,-73.99079025,21419,Subscriber,1971,1
446,08:46.0,16:12.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,20710,Subscriber,1994,1
400,20:21.8,27:02.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,262,Washington Park,40.6917823,-73.9737299,32492,Subscriber,1977,1
605,48:29.3,58:35.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,33258,Subscriber,1983,1
347,49:44.8,55:32.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,239,Willoughby St & Fleet St,40.69196566,-73.9813018,31939,Subscriber,1988,1
386,53:37.5,00:03.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,261,Johnson St & Gold St,40.69474881,-73.98362464,31387,Subscriber,1994,1
191,04:06.0,07:17.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,19406,Subscriber,1994,2
615,06:45.7,17:01.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,25796,Subscriber,1990,1
441,08:56.3,16:17.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3549,Grand Ave & Bergen St,40.678045,-73.962408,26538,Subscriber,1969,1
324,52:36.7,58:01.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,30723,Subscriber,1991,1
210,17:31.3,21:01.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,21117,Subscriber,1966,2
106,09:04.1,10:50.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,32636,Subscriber,1982,1
214,52:53.2,56:27.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,21000,Subscriber,1986,1
2178,39:30.7,15:49.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,387,Centre St & Chambers St,40.71273266,-74.0046073,25888,Subscriber,1968,1
382,13:02.4,19:24.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,14689,Subscriber,1976,1
534,06:39.3,15:33.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,18255,Subscriber,1989,1
663,32:51.7,43:55.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3319,14 St & 5 Ave,40.666287,-73.98895053,31210,Subscriber,1986,2
617,04:29.6,14:47.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,20745,Subscriber,1985,1
349,10:38.0,16:27.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,33082,Subscriber,1977,1
961,51:32.8,07:33.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,32231,Subscriber,1991,1
1075,56:32.5,14:28.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,32186,Subscriber,1985,2
322,57:01.2,02:23.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,30069,Subscriber,1960,1
1110,17:34.6,36:05.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,30189,Subscriber,1971,1
570,11:06.3,20:36.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,19406,Subscriber,1988,2
213,21:51.3,25:24.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,26024,Subscriber,1987,1
473,57:26.3,05:19.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,33082,Subscriber,1992,1
1221,16:14.9,36:36.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3044,Albany Ave & Fulton St,40.6800105,-73.938475,26016,Subscriber,1969,0
480,25:16.2,33:17.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,26413,Subscriber,2001,1
538,44:39.4,53:37.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,30069,Subscriber,1992,1
520,47:01.8,55:42.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,31901,Subscriber,1990,1
709,42:56.7,54:46.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,25042,Subscriber,1981,1
266,40:22.1,44:48.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,30094,Subscriber,1982,2
696,35:01.7,46:38.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,313,Washington Ave & Park Ave,40.69610226,-73.96751037,31351,Subscriber,1989,1
739,15:58.5,28:18.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3377,Carroll St & Bond St,40.6786115,-73.99037292,19933,Subscriber,1985,2
719,18:11.6,30:11.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,31077,Subscriber,1991,1
195,19:26.8,22:42.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,467,Dean St & 4 Ave,40.68312489,-73.97895137,32168,Subscriber,1977,1
381,51:30.5,57:52.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,20710,Subscriber,1979,1
666,39:45.4,50:52.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,31783,Subscriber,1988,2
940,23:36.7,39:16.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3396,Clinton St & 4 Place,40.6783563,-74.00014502,31198,Subscriber,1988,2
314,50:25.9,55:40.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,19709,Subscriber,1980,1
603,51:37.4,01:40.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,31670,Subscriber,1963,1
419,16:19.2,23:18.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,31608,Subscriber,1983,1
1499,45:21.6,10:21.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,128,MacDougal St & Prince St,40.72710258,-74.00297088,31970,Subscriber,1991,1
706,53:05.3,04:51.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,390,Duffield St & Willoughby St,40.69221589,-73.9842844,33169,Subscriber,1990,0
433,26:11.4,33:25.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,17925,Subscriber,1992,1
241,45:57.9,49:59.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,26016,Subscriber,1986,1
2636,48:17.2,32:13.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,17760,Subscriber,1992,1
540,02:39.7,11:40.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,32462,Subscriber,1981,1
545,38:19.6,47:25.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,31611,Subscriber,1960,1
446,09:13.4,16:40.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3421,Hoyt St & Warren St,40.6843549,-73.98901629,28010,Subscriber,1987,1
1561,01:22.9,27:24.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,337,Old Slip & Front St,40.7037992,-74.00838676,32809,Subscriber,1969,1
239,56:46.8,00:46.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,31577,Subscriber,1988,2
